20160618,07,08,22,32,40,45,25
20160622,05,15,17,18,37,42,44
20160625,04,05,06,08,39,42,30
20160629,08,11,20,24,41,42,47
20160702,01,16,28,33,39,45,13
20160706,07,12,22,35,39,43,13
20160709,23,28,30,32,42,44,24
20160713,02,07,25,30,34,36,06
20160716,15,25,26,33,38,47,27
20160720,14,15,16,43,44,46,38
20160727,06,07,09,39,47,49,15
20160730,04,05,09,19,22,23,16
20160803,23,30,38,40,43,45,10
20160806,02,07,22,26,32,38,20
20160810,06,25,26,29,37,43,41
20160813,03,04,15,17,38,47,36
20160817,02,12,19,38,41,47,46
20160820,11,20,26,32,39,43,49
20160824,04,17,22,30,36,38,03
20160827,03,14,16,33,47,48,29
20160831,08,10,17,36,39,44,40
20160903,01,15,17,20,23,43,44
20160907,04,08,30,31,35,43,42
20160910,06,13,22,39,40,41,27
20160914,03,05,17,18,35,46,10
20160917,14,16,25,39,45,47,26
20160921,06,21,33,36,39,46,24
20160924,02,05,17,23,33,47,09
20160928,08,11,14,19,42,49,24
20161001,07,18,22,31,38,39,02
20161005,01,03,31,32,39,49,48
20161008,03,27,33,38,42,48,32
20161012,08,28,31,40,42,47,37
20161015,08,29,30,37,41,44,06
20161019,04,21,28,33,38,41,23
20161022,13,24,29,31,33,47,43
20161026,15,17,24,27,42,47,39
20161029,21,25,26,29,36,45,38
20161102,04,07,09,21,25,42,49
20161105,11,17,26,27,37,48,31
20161109,06,09,30,37,43,49,18
20161112,02,04,06,22,25,42,44
20161116,03,05,06,09,33,47,19
20161119,09,11,21,26,28,45,49
20161123,06,12,13,21,31,42,22
20161126,13,14,31,39,42,45,44
20161130,15,16,20,24,26,31,37
20161203,03,04,07,19,30,48,21
20161207,06,07,12,32,34,46,33
20161210,03,37,40,41,47,49,06
20161214,20,22,40,41,42,47,15
20161217,09,16,26,27,32,34,37
20161221,16,27,30,38,47,49,08
20161224,15,20,23,27,39,48,34
20161228,01,05,10,15,40,41,27
20161231,03,05,14,18,26,28,40
20170104,02,11,13,23,35,48,30
20170107,01,10,18,19,23,27,48
20170111,24,34,36,38,42,43,30
20170114,01,06,19,30,32,44,33
20170118,10,17,20,24,33,35,28
20170121,08,22,23,36,40,42,05
20170125,02,14,19,28,42,44,34
20170128,09,10,23,28,41,47,17
20170201,05,09,11,36,42,43,41
20170204,02,08,09,13,41,44,27
20170208,03,04,08,12,13,46,26
20170211,10,11,21,28,38,44,17
20170215,01,16,17,24,41,46,22
20170218,11,13,14,20,43,49,25
20170222,09,21,25,26,31,41,11
20170225,21,23,31,33,38,42,22
20170301,06,14,17,18,31,43,38
20170304,05,16,24,31,38,47,42
20170308,10,17,24,28,35,36,40
20170311,06,10,11,23,42,47,44
20170315,16,17,21,34,37,46,03
20170318,06,16,29,33,41,48,23
20170322,02,03,05,27,40,46,28
20170325,05,09,14,24,30,35,21
20170329,03,12,16,17,22,30,48
20170401,27,40,41,42,45,46,20
20170405,03,10,19,30,44,48,40
20170408,04,09,10,15,38,39,49
20170412,07,19,37,38,41,42,11
20170415,11,19,22,23,41,46,05
20170419,04,11,21,24,44,49,41
20170422,04,07,15,16,43,48,26
20170426,09,10,11,13,45,49,24
20170429,10,23,26,40,45,46,12
20170503,01,05,07,16,28,46,30
20170506,06,07,09,11,34,38,08
20170510,06,07,08,21,27,38,23
20170513,18,19,22,26,30,47,43
20170517,09,17,36,38,41,45,39
20170520,05,08,10,20,33,34,45
20170524,03,05,09,22,37,46,10
20170527,07,15,25,26,27,36,12
20170531,01,03,08,09,12,40,02
20170603,07,12,32,36,40,44,45
20170607,16,19,23,30,33,40,46
20170610,03,04,21,31,33,48,26
20170614,17,24,26,27,35,49,33
20170617,05,06,18,21,36,44,32
20170621,02,12,34,39,41,45,21
20170624,03,11,16,40,43,46,36
20170628,08,21,25,34,46,48,04
20170701,15,16,22,33,37,41,27
20170705,04,09,33,36,47,49,10
20170708,20,25,26,32,34,36,09
20170712,12,13,30,41,45,49,16
20170715,10,12,27,29,34,48,39
20170719,02,05,10,11,27,39,48
20170722,05,08,17,32,38,45,18
20170726,01,02,18,26,36,44,49
20170729,12,15,17,31,47,49,26
20170802,13,16,24,25,38,43,48
20170805,18,21,36,41,45,47,17
20170809,16,23,28,38,41,43,19
20170812,05,08,13,25,33,45,38
20170816,25,29,30,31,33,47,34
20170819,02,13,27,45,48,49,19
20170823,09,15,24,33,40,46,38
20170826,05,07,32,38,40,46,47
20170830,21,23,31,33,36,38,09
20170902,09,19,26,27,42,46,21
20170906,09,15,18,21,24,28,14
20170909,05,09,18,29,39,47,35
20170913,18,22,24,28,29,33,07
20170916,09,17,19,26,37,47,13
20170920,06,17,29,37,45,47,39
20170923,04,11,15,20,35,47,25
20170927,02,16,19,20,23,34,09
20170930,06,27,33,38,40,47,16
20171004,04,06,10,11,20,35,43
20171007,08,22,28,40,46,49,09
20171011,18,24,32,36,37,44,09
20171014,16,22,28,29,32,34,43
20171018,11,25,33,35,40,42,15
20171021,03,24,26,30,34,49,47
20171025,06,31,37,40,41,42,44
20171028,08,15,25,30,31,32,01
20171101,01,23,29,32,45,49,16
20171104,01,03,06,21,22,33,19
20171108,22,24,25,32,39,42,45
20171111,15,21,24,31,37,42,32
20171115,18,25,29,30,36,48,47
20171118,09,16,18,22,23,40,13
20171122,26,28,31,36,38,45,18
20171125,16,17,21,31,39,49,29
20171129,11,18,27,33,37,43,20
20171202,10,12,29,33,47,48,24
20171206,06,09,16,19,21,28,35
20171209,08,10,11,14,19,33,30
20171213,12,29,30,40,45,48,27
20171216,02,13,24,26,31,41,40
20171220,03,04,28,30,34,41,31
20171223,08,11,22,29,39,40,30
20171227,04,07,10,14,27,31,01
20171230,08,12,23,25,45,47,43
20180103,03,13,20,35,37,39,14
20180106,12,25,36,39,42,45,29
20180110,09,10,19,23,28,49,15
20180113,21,26,32,40,42,44,12
20180117,06,24,34,39,43,44,08
20180120,06,10,14,27,30,40,05
20180124,09,20,21,28,34,35,33
20180127,07,08,13,24,28,35,26
20180131,01,07,27,31,34,39,03
20180203,10,13,16,23,36,44,42
20180207,03,08,11,18,28,45,06
20180210,18,20,21,22,30,33,26
20180214,08,15,17,22,30,43,13
20180217,18,29,31,36,47,48,17
20180221,10,11,24,25,30,49,47
20180224,03,13,19,26,33,44,05
20180228,03,14,36,38,40,48,23
20180303,12,17,25,30,32,39,47
20180307,06,30,33,38,45,46,40
20180310,02,10,28,43,44,48,39
20180314,01,09,10,19,33,43,21
20180317,16,17,35,43,44,46,49
20180321,01,05,09,12,39,41,28
20180324,09,11,28,30,45,49,05
20180328,11,12,19,24,28,46,39
20180331,03,07,22,26,43,47,48
20180404,06,08,09,13,34,40,04
20180407,18,22,36,40,47,49,32
20180411,03,07,10,32,41,43,33
20180414,01,11,19,36,48,49,09
20180418,12,17,19,22,27,39,38
20180421,12,19,20,30,41,49,09
20180425,10,14,15,16,40,46,06
20180428,24,31,33,34,44,46,10
20180502,04,07,28,36,37,49,21
20180505,04,18,24,26,33,48,34
20180509,15,17,21,24,36,37,32
20180512,06,17,21,34,37,44,13
20180516,19,21,28,30,39,46,07
20180519,14,15,28,34,38,44,30
20180523,04,09,15,20,42,44,31
20180526,12,13,16,23,39,44,02
20180530,09,14,17,21,38,39,22
20180602,02,26,32,40,45,49,29
20180606,10,15,23,38,40,41,35
20180609,19,25,31,36,46,47,26
20180613,06,22,24,31,32,34,16
20180616,02,15,21,31,38,49,08
20180620,14,24,31,35,37,48,17
20180623,08,11,31,36,41,45,40
20180627,04,06,10,13,14,28,47
20180630,02,03,07,11,16,20,17
20180704,06,25,37,44,47,49,26
20180707,01,03,25,40,44,47,02
20180711,01,09,11,38,45,48,25
20180714,08,10,12,17,22,37,29
20180718,03,14,16,19,44,48,01
20180721,02,09,22,26,27,30,41
20180725,02,07,15,31,33,42,20
20180728,05,11,17,20,28,45,07
20180801,13,19,22,29,36,42,35
20180804,03,09,11,21,24,45,43
20180808,09,18,21,22,29,37,17
20180811,02,09,16,27,38,41,34
20180815,02,17,25,27,37,42,29
20180818,06,08,09,11,18,48,13
20180822,03,04,19,30,37,40,10
20180825,03,06,12,24,43,49,46
20180829,07,08,14,23,35,40,39
20180901,08,12,15,34,37,44,45
20180905,04,06,15,32,36,47,48
20180908,08,10,31,41,46,47,45
20180912,14,21,27,32,35,43,41
20180915,03,04,18,24,32,36,19
20180919,03,09,15,17,23,45,18
20180922,19,34,36,39,40,49,02
20180926,05,07,09,35,42,45,31
20180929,01,06,07,10,31,49,39
20181003,15,32,38,40,44,45,02
20181006,20,23,24,33,37,48,22
20181010,03,15,16,20,22,23,24
20181013,25,27,31,41,44,45,16
20181017,10,32,37,45,46,47,06
20181020,04,12,16,25,30,31,08
20181024,,
